1.642577783858567564e-12,9.206086414026426468e-13,1.815137762317675652e-10,8.199554457632984850e-08,7.413198473051746396e-14,2.377716079582370412e-11,2.283020475879826510e-17,9.999998807907104492e-01,1.368069026119744791e-11,5.863937602157420770e-08
3.599757991690211156e-11,1.120833843515356421e-07,9.999998807907104492e-01,6.682653735934351857e-11,1.092135652476077662e-14,4.850338677247524599e-14,4.317071873594091613e-12,6.701950192727901268e-12,2.347317002229787342e-12,8.064393564782810250e-17
8.124700356937353263e-10,9.999985694885253906e-01,6.550926201498441515e-08,3.289628569547176085e-09,1.030239786814490799e-07,5.504992017790755199e-10,1.505815205860017159e-08,1.015472889775992371e-06,8.086198022283497266e-08,2.732060355725707268e-09
9.999992847442626953e-01,1.528922604840388111e-12,1.194659482450788346e-08,1.151521499681562588e-11,1.743369858198118294e-11,5.510886538773185350e-11,6.604499276363640092e-07,5.705059341609697299e-11,2.293487795512749727e-11,5.107319900332640827e-09
1.243610162765529381e-11,8.151568309244794364e-11,8.566294375234040359e-12,4.211602583608503592e-13,9.999569654464721680e-01,6.327148527329740091e-11,3.372724044492514395e-10,7.773672261457420518e-10,2.891779593561238926e-10,4.301314402255229652e-05
6.693335122265331449e-12,9.999991655349731445e-01,2.652978670081296286e-10,6.970626159619186524e-11,3.121126468386137276e-08,1.080183165136361367e-11,4.326971420054448458e-11,8.073300250543979928e-07,2.632484896736286828e-09,1.447304776025504225e-10
3.142030813115437478e-15,7.422360948083905896e-09,5.638906767739537695e-13,2.261995793581203507e-13,9.999794960021972656e-01,1.209962907644523966e-09,6.203569342250192520e-12,6.694516052618837421e-09,1.291040689466171898e-06,1.917897861858364195e-05
9.607440176750969840e-08,1.136924493039259687e-05,5.212174073676578701e-06,5.301613055053167045e-05,9.607060928829014301e-05,1.863007928477600217e-04,6.389015982932733095e-09,1.479853926866780967e-05,2.297886203450616449e-05,9.996101260185241699e-01
5.772761782485424931e-11,1.569556984382103337e-12,1.471119450216495927e-12,2.736006516831923641e-12,2.532654641562714914e-10,9.961218237876892090e-01,3.876659087836742401e-03,1.054847568072048852e-14,1.498689243817352690e-06,2.729859671646295283e-09
3.703555170875283409e-11,2.168859493043018283e-12,5.315733617172746506e-11,9.551854418532457203e-09,3.337532689329236746e-06,7.520485212353378301e-08,8.346241449699864923e-13,3.120042310911230743e-05,3.257367495734797558e-07,9.999650716781616211e-01
1.000000000000000000e+00,2.651889957170375451e-16,1.435049024056667122e-10,4.764295206992948811e-15,2.099885478175356202e-14,2.265986009941656221e-12,7.582386940541141485e-10,9.417777321885090203e-12,9.729483928591631248e-13,1.473048460987058661e-09
2.266062892886111513e-09,1.783529302639363066e-15,1.559429126628264495e-13,9.742731777996572681e-19,1.915411405872813333e-12,7.367546243225442382e-13,1.000000000000000000e+00,1.869222567121896564e-15,9.242687344646061121e-12,9.225931830586102432e-17
8.016658625993600129e-13,1.049337873537670163e-11,7.241880706221337505e-13,5.067327113472686051e-10,1.241935933649074286e-06,8.887314772998422541e-10,4.043542302205327399e-13,1.170419583473858438e-08,3.884078836335902452e-09,9.999986886978149414e-01
1.000000000000000000e+00,7.318229139005594241e-14,4.755373872455948003e-10,1.066320358292065229e-13,8.544624426412572582e-14,1.311285108274162781e-11,3.995631381314979080e-09,1.506549107688215372e-09,1.178466879636630438e-09,9.865601668934687041e-09
2.121254289843416130e-13,1.000000000000000000e+00,4.712803931827824755e-12,3.784234592352220261e-10,5.578185913179822819e-09,1.246517111752609708e-09,4.007895404445349641e-10,6.211863912142234767e-09,1.713816466519801907e-08,1.118167503033618004e-10
2.876448246258433983e-10,2.728182124656086671e-09,5.953157966587241390e-10,5.443397676572203636e-04,1.676060505662047007e-11,9.994555115699768066e-01,2.143867527948373208e-09,1.735064425467669480e-09,5.720070106463026605e-08,7.483246911021979031e-09
3.986899699270907149e-11,9.935613529826747836e-13,1.271453428652868922e-12,7.890396669374410976e-11,1.819774979594512843e-06,6.316746570256270843e-10,1.507822686153126313e-11,9.098358759729308076e-07,1.058518050989221138e-09,9.999972581863403320e-01
4.748769086293513908e-11,4.393103448293439461e-13,1.752644251951096521e-08,2.474918687767058145e-07,2.141064560888528145e-13,6.732412370646922994e-12,1.457056440867072426e-15,9.999991655349731445e-01,7.493135452396604279e-12,5.583860911428928375e-07
2.216595191839587642e-07,7.227658898045774549e-07,5.978595072519965470e-05,6.740261912345886230e-01,1.944752625604451168e-07,5.529240146279335022e-02,5.134382263349834830e-06,6.943327690578371403e-08,2.706031203269958496e-01,1.215930114994989708e-05
2.615854581555776548e-13,3.487545363611843641e-09,3.456471775464819984e-10,7.392821077534250662e-11,1.000000000000000000e+00,2.900105156022902975e-11,2.691756539885403754e-12,2.353643147046113882e-08,5.460058183359706163e-09,3.553356364704995940e-08
2.510971652824878220e-09,3.125264713688125084e-09,7.664752721403544911e-10,1.971011442947201431e-06,1.136355422204360366e-05,4.538692337519023567e-06,1.719073321193587134e-11,2.474354580044746399e-03,3.460986306436097948e-07,9.975073933601379395e-01
1.598218224430070222e-09,2.809218135890745316e-12,6.828829168803451921e-11,2.853961641666180604e-13,4.163720479510857331e-09,2.757410766207613051e-05,9.999723434448242188e-01,3.941897535383181994e-13,1.472912316557994927e-07,3.099456108435205692e-11
1.202140698097764471e-08,1.951515393727731862e-09,3.228314143788324486e-11,3.909116682698082768e-14,8.648403309052810073e-07,1.129713211867056089e-09,9.999991655349731445e-01,4.292793065463484936e-10,2.812746657809839235e-08,1.815940842142538258e-09
